csv,activation,method,degree,segments,precision,bf16_maxulp,runtime_us,compiles,range
atanh_n4d4_s1_uniform_rational_ulp.csv,atanh,rational,4d4,1,bf16,5.00,2.38,1,[-0.999,0.999]
atanh_n5d4_s1_uniform_rational_ulp.csv,atanh,rational,5d4,1,bf16,1.00,2.54,1,[-0.999,0.999]
atanh_n6d3_s1_uniform_rational_ulp.csv,atanh,rational,6d3,1,bf16,7.00,2.38,1,[-0.999,0.999]
atanh_n7d1_s1_uniform_rational_ulp.csv,atanh,rational,7d1,1,bf16,24.00,2.38,1,[-0.999,0.999]
atanh_n7d5_s1_uniform_rational_ulp.csv,atanh,rational,7d5,1,bf16,1.00,2.71,1,[-0.999,0.999]
atanh_n8d2_s1_uniform_rational_ulp.csv,atanh,rational,8d2,1,bf16,4.00,2.54,1,[-0.999,0.999]
atanh_n8d6_s1_uniform_rational_ulp.csv,atanh,rational,8d6,1,bf16,1.00,2.87,1,[-0.999,0.999]
atanh_n9d2_s1_uniform_rational_ulp.csv,atanh,rational,9d2,1,bf16,2.00,2.71,1,[-0.999,0.999]
atanh_n9d6_s1_uniform_rational_ulp.csv,atanh,rational,9d6,1,bf16,1.00,3.03,1,[-0.999,0.999]
atanh_p11_s1_uniform_any_ulp.csv,atanh,poly,11,1,bf16,18.00,2.41,1,[-0.999,0.999]
atanh_p1_s16_uniform_any_ulp.csv,atanh,poly,1,16,bf16,28.00,8.45,1,[-0.999,0.999]
atanh_p1_s3_uniform_any_ulp.csv,atanh,poly,1,3,bf16,99.00,2.08,1,[-0.999,0.999]
atanh_p2_s1_uniform_any_ulp.csv,atanh,poly,2,1,bf16,102.00,1.67,1,[-0.999,0.999]
atanh_p2_s3_uniform_any_ulp.csv,atanh,poly,2,3,bf16,99.00,2.21,1,[-0.999,0.999]
atanh_p3_s1_uniform_any_ulp.csv,atanh,poly,3,1,bf16,42.00,1.77,1,[-0.999,0.999]
atanh_p3_s3_uniform_any_ulp.csv,atanh,poly,3,3,bf16,42.00,2.64,1,[-0.999,0.999]
atanh_p4_s1_uniform_any_ulp.csv,atanh,poly,4,1,bf16,42.00,1.78,1,[-0.999,0.999]
atanh_p4_s4_uniform_any_ulp.csv,atanh,poly,4,4,bf16,22.00,3.52,1,[-0.999,0.999]
atanh_p5_s2_uniform_any_ulp.csv,atanh,poly,5,2,bf16,28.00,2.32,1,[-0.999,0.999]
atanh_p6_s1_uniform_any_ulp.csv,atanh,poly,6,1,bf16,28.00,1.87,1,[-0.999,0.999]
atanh_p6_s8_uniform_any_ulp.csv,atanh,poly,6,8,bf16,15.00,7.50,1,[-0.999,0.999]
atanh_p7_s4_uniform_any_ulp.csv,atanh,poly,7,4,bf16,16.00,4.85,1,[-0.999,0.999]
atanh_p8_s4_uniform_any_ulp.csv,atanh,poly,8,4,bf16,16.00,5.18,1,[-0.999,0.999]
atanh_p9_s3_uniform_any_ulp.csv,atanh,poly,9,3,bf16,21.00,4.25,1,[-0.999,0.999]
cbrt_n10d2_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,10d2,2,bf16,296.75,6.18,1,[-100.0,100.0]
cbrt_n10d4_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,10d4,2,bf16,347.00,6.84,1,[-100.0,100.0]
cbrt_n10d6_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,10d6,2,bf16,391.00,7.51,1,[-100.0,100.0]
cbrt_n11d2_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,11d2,2,bf16,305.50,6.51,1,[-100.0,100.0]
cbrt_n11d4_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,11d4,2,bf16,269.69,7.18,1,[-100.0,100.0]
cbrt_n12d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,12d1,2,bf16,297.50,6.51,1,[-100.0,100.0]
cbrt_n12d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,12d3,2,bf16,266.12,7.17,1,[-100.0,100.0]
cbrt_n13d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,13d1,2,bf16,268.50,6.84,1,[-100.0,100.0]
cbrt_n13d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,13d3,2,bf16,312.00,7.51,1,[-100.0,100.0]
cbrt_n14d2_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,14d2,2,bf16,-,-,0,[-100.0,100.0]
cbrt_n1d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,1d1,2,bf16,299.75,2.87,1,[-100.0,100.0]
cbrt_n2d2_s2_uniform_rational_ulp.csv,cbrt,cbrt,2d2,2,bf16,325.00,3.54,1,[-100.0,100.0]
cbrt_n3d2_s2_uniform_rational_ulp.csv,cbrt,cbrt,3d2,2,bf16,299.75,3.92,1,[-100.0,100.0]
cbrt_n4d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,4d1,2,bf16,277.12,3.87,1,[-100.0,100.0]
cbrt_n4d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,4d3,2,bf16,316.75,4.53,1,[-100.0,100.0]
cbrt_n5d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,5d1,2,bf16,336.50,4.20,1,[-100.0,100.0]
cbrt_n5d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,5d3,2,bf16,299.00,4.86,1,[-100.0,100.0]
cbrt_n5d5_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,5d5,2,bf16,401.00,5.57,1,[-100.0,100.0]
cbrt_n6d2_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,6d2,2,bf16,347.50,4.86,1,[-100.0,100.0]
cbrt_n6d4_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,6d4,2,bf16,305.50,5.52,1,[-100.0,100.0]
cbrt_n6d6_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,6d6,2,bf16,320.00,6.24,1,[-100.0,100.0]
cbrt_n7d2_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d2,2,bf16,281.88,5.19,1,[-100.0,100.0]
cbrt_n7d4_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d4,2,bf16,299.00,5.85,1,[-100.0,100.0]
cbrt_n7d6_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d6,2,bf16,339.00,6.51,1,[-100.0,100.0]
cbrt_n8d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d1,2,bf16,329.00,5.19,1,[-100.0,100.0]
cbrt_n8d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d3,2,bf16,272.38,5.85,1,[-100.0,100.0]
cbrt_n8d5_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d5,2,bf16,293.25,6.51,1,[-100.0,100.0]
cbrt_n8d7_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d7,2,bf16,348.50,7.18,1,[-100.0,100.0]
cbrt_n9d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d1,2,bf16,303.25,5.52,1,[-100.0,100.0]
cbrt_n9d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d3,2,bf16,327.50,6.18,1,[-100.0,100.0]
cbrt_n9d5_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d5,2,bf16,374.50,6.85,1,[-100.0,100.0]
cbrt_n9d7_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d7,2,bf16,325.00,7.51,1,[-100.0,100.0]
cbrt_p10_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,10,32,bf16,-,FAILED,1,[-100.0,100.0]
cbrt_p12_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,12,16,bf16,-,FAILED,1,[-100.0,100.0]
cbrt_p12_s3_uniform_any_ulp.csv,cbrt,exponent_alu_pow,12,3,bf16,-,FAILED,1,[-100.0,100.0]
cbrt_p13_s1_uniform_any_ulp.csv,cbrt,exponent_alu_pow,13,1,bf16,-,FAILED,1,[-100.0,100.0]
cbrt_p13_s4_uniform_any_ulp.csv,cbrt,exponent_alu_pow,13,4,bf16,-,FAILED,1,[-100.0,100.0]
cbrt_p14_s2_uniform_any_ulp.csv,cbrt,exponent_alu_pow,14,2,bf16,-,FAILED,1,[-100.0,100.0]
cbrt_p14_s8_uniform_any_ulp.csv,cbrt,exponent_alu_pow,14,8,bf16,-,FAILED,1,[-100.0,100.0]
cbrt_p1_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,1,32,bf16,1.00,4.42,1,[-100.0,100.0]
cbrt_p2_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,2,16,bf16,1.00,4.57,1,[-100.0,100.0]
cbrt_p2_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,2,32,bf16,1.00,4.57,1,[-100.0,100.0]
cbrt_p3_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,3,16,bf16,1.00,4.75,1,[-100.0,100.0]
cbrt_p3_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,3,32,bf16,1.00,4.75,1,[-100.0,100.0]
cbrt_p4_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,4,16,bf16,0.50,5.02,1,[-100.0,100.0]
cbrt_p4_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,4,32,bf16,0.50,5.02,1,[-100.0,100.0]
cbrt_p5_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,5,16,bf16,0.00,5.19,1,[-100.0,100.0]
cbrt_p5_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,5,32,bf16,0.00,5.19,1,[-100.0,100.0]
cbrt_p6_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,6,16,bf16,0.00,5.36,1,[-100.0,100.0]
cbrt_p6_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,6,32,bf16,0.00,5.35,1,[-100.0,100.0]
cbrt_p7_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,7,16,bf16,0.00,5.52,1,[-100.0,100.0]
cbrt_p7_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,7,32,bf16,0.00,5.52,1,[-100.0,100.0]
cbrt_p8_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,8,16,bf16,0.00,5.68,1,[-100.0,100.0]
cbrt_p8_s3_uniform_any_ulp.csv,cbrt,exponent_alu_pow,8,3,bf16,0.00,5.68,1,[-100.0,100.0]
cbrt_p9_s1_uniform_any_ulp.csv,cbrt,exponent_alu_pow,9,1,bf16,0.00,5.86,1,[-100.0,100.0]
cbrt_p9_s4_uniform_any_ulp.csv,cbrt,exponent_alu_pow,9,4,bf16,0.00,5.85,1,[-100.0,100.0]
celu_p10_s3_uniform_any_ulp.csv,celu,poly,10,3,bf16,0.03,2.94,1,[-10.0,10.0]
celu_p11_s3_uniform_any_ulp.csv,celu,poly,11,3,bf16,0.00,3.05,1,[-10.0,10.0]
celu_p13_s1_uniform_any_ulp.csv,celu,poly,13,1,bf16,144.00,0.13,1,[-10.0,10.0]
celu_p15_s1_uniform_any_ulp.csv,celu,poly,15,1,bf16,144.00,0.13,1,[-10.0,10.0]
celu_p1_s2_uniform_any_ulp.csv,celu,poly,1,2,bf16,13.12,1.84,1,[-10.0,10.0]
celu_p1_s8_uniform_any_ulp.csv,celu,poly,1,8,bf16,6.81,3.99,1,[-10.0,10.0]
celu_p2_s32_uniform_any_ulp.csv,celu,poly,2,32,bf16,0.06,14.02,1,[-10.0,10.0]
celu_p3_s16_uniform_any_ulp.csv,celu,poly,3,16,bf16,0.06,8.07,1,[-10.0,10.0]
celu_p3_s3_uniform_any_ulp.csv,celu,poly,3,3,bf16,3.38,2.19,1,[-10.0,10.0]
celu_p4_s1_uniform_any_ulp.csv,celu,poly,4,1,bf16,144.00,0.13,1,[-10.0,10.0]
celu_p4_s4_uniform_any_ulp.csv,celu,poly,4,4,bf16,0.25,2.64,1,[-10.0,10.0]
celu_p5_s2_uniform_any_ulp.csv,celu,poly,5,2,bf16,0.44,2.11,1,[-10.0,10.0]
celu_p6_s16_uniform_any_ulp.csv,celu,poly,6,16,bf16,0.06,8.54,1,[-10.0,10.0]
celu_p6_s4_uniform_any_ulp.csv,celu,poly,6,4,bf16,0.06,2.85,1,[-10.0,10.0]
celu_p7_s3_uniform_any_ulp.csv,celu,poly,7,3,bf16,0.06,2.61,1,[-10.0,10.0]
celu_p8_s2_uniform_any_ulp.csv,celu,poly,8,2,bf16,0.06,2.42,1,[-10.0,10.0]
celu_p9_s2_uniform_any_ulp.csv,celu,poly,9,2,bf16,0.06,2.53,1,[-10.0,10.0]
cos_n10d1_s2_uniform_rational_ulp.csv,cos,trig,10d1,2,bf16,0.00,6.73,1,[-3.141592653589793,3.141592653589793]
cos_n10d3_s2_uniform_rational_ulp.csv,cos,trig,10d3,2,bf16,0.00,7.20,1,[-3.141592653589793,3.141592653589793]
cos_n10d5_s2_uniform_rational_ulp.csv,cos,trig,10d5,2,bf16,0.00,7.86,1,[-3.141592653589793,3.141592653589793]
cos_n11d1_s1_uniform_rational_ulp.csv,cos,trig,11d1,1,bf16,0.00,4.63,1,[-3.141592653589793,3.141592653589793]
cos_n11d3_s1_uniform_rational_ulp.csv,cos,trig,11d3,1,bf16,0.00,4.94,1,[-3.141592653589793,3.141592653589793]
cos_n11d5_s1_uniform_rational_ulp.csv,cos,trig,11d5,1,bf16,0.00,5.27,1,[-3.141592653589793,3.141592653589793]
cos_n12d2_s1_uniform_rational_ulp.csv,cos,trig,12d2,1,bf16,0.00,4.88,1,[-3.141592653589793,3.141592653589793]
cos_n12d4_s1_uniform_rational_ulp.csv,cos,trig,12d4,1,bf16,0.00,5.27,1,[-3.141592653589793,3.141592653589793]
cos_n13d2_s1_uniform_rational_ulp.csv,cos,trig,13d2,1,bf16,0.00,5.05,1,[-3.141592653589793,3.141592653589793]
cos_n14d1_s1_uniform_rational_ulp.csv,cos,trig,14d1,1,bf16,0.00,5.19,1,[-3.141592653589793,3.141592653589793]
cos_n15d1_s1_uniform_rational_ulp.csv,cos,trig,15d1,1,bf16,0.00,5.35,1,[-3.141592653589793,3.141592653589793]
cos_n2d1_s1_uniform_rational_ulp.csv,cos,trig,2d1,1,bf16,128.00,2.67,1,[-3.141592653589793,3.141592653589793]
cos_n3d1_s1_uniform_rational_ulp.csv,cos,trig,3d1,1,bf16,15.50,3.39,1,[-3.141592653589793,3.141592653589793]
cos_n3d3_s2_uniform_rational_ulp.csv,cos,trig,3d3,2,bf16,0.50,5.15,1,[-3.141592653589793,3.141592653589793]
cos_n4d2_s2_uniform_rational_ulp.csv,cos,trig,4d2,2,bf16,0.00,5.10,1,[-3.141592653589793,3.141592653589793]
cos_n4d4_s2_uniform_rational_ulp.csv,cos,trig,4d4,2,bf16,0.00,5.60,1,[-3.141592653589793,3.141592653589793]
cos_n5d2_s2_uniform_rational_ulp.csv,cos,trig,5d2,2,bf16,0.00,5.21,1,[-3.141592653589793,3.141592653589793]
cos_n5d4_s2_uniform_rational_ulp.csv,cos,trig,5d4,2,bf16,0.00,5.87,1,[-3.141592653589793,3.141592653589793]
cos_n6d1_s2_uniform_rational_ulp.csv,cos,trig,6d1,2,bf16,0.00,5.43,1,[-3.141592653589793,3.141592653589793]
cos_n6d3_s2_uniform_rational_ulp.csv,cos,trig,6d3,2,bf16,0.00,5.87,1,[-3.141592653589793,3.141592653589793]
cos_n6d5_s2_uniform_rational_ulp.csv,cos,trig,6d5,2,bf16,0.00,6.53,1,[-3.141592653589793,3.141592653589793]
cos_n7d1_s2_uniform_rational_ulp.csv,cos,trig,7d1,2,bf16,0.00,5.63,1,[-3.141592653589793,3.141592653589793]
cos_n7d3_s2_uniform_rational_ulp.csv,cos,trig,7d3,2,bf16,0.00,6.20,1,[-3.141592653589793,3.141592653589793]
cos_n7d5_s2_uniform_rational_ulp.csv,cos,trig,7d5,2,bf16,0.00,6.87,1,[-3.141592653589793,3.141592653589793]
cos_n7d7_s2_uniform_rational_ulp.csv,cos,trig,7d7,2,bf16,0.00,7.58,1,[-3.141592653589793,3.141592653589793]
cos_n8d2_s2_uniform_rational_ulp.csv,cos,trig,8d2,2,bf16,0.00,6.20,1,[-3.141592653589793,3.141592653589793]
cos_n8d4_s2_uniform_rational_ulp.csv,cos,trig,8d4,2,bf16,0.00,6.86,1,[-3.141592653589793,3.141592653589793]
cos_n8d6_s2_uniform_rational_ulp.csv,cos,trig,8d6,2,bf16,0.00,7.58,1,[-3.141592653589793,3.141592653589793]
cos_n8d8_s2_uniform_rational_ulp.csv,cos,trig,8d8,2,bf16,0.00,8.24,1,[-3.141592653589793,3.141592653589793]
cos_n9d2_s2_uniform_rational_ulp.csv,cos,trig,9d2,2,bf16,0.00,6.53,1,[-3.141592653589793,3.141592653589793]
cos_n9d4_s2_uniform_rational_ulp.csv,cos,trig,9d4,2,bf16,0.00,7.20,1,[-3.141592653589793,3.141592653589793]
cos_n9d6_s2_uniform_rational_ulp.csv,cos,trig,9d6,2,bf16,0.00,7.86,1,[-3.141592653589793,3.141592653589793]
cos_p10_s2_uniform_any_ulp.csv,cos,trig,10,2,bf16,0.00,4.53,1,[-3.141592653589793,3.141592653589793]
cos_p13_s1_uniform_any_ulp.csv,cos,trig,13,1,bf16,0.25,2.98,1,[-3.141592653589793,3.141592653589793]
cos_p1_s2_uniform_any_ulp.csv,cos,trig,1,2,bf16,128.00,2.92,1,[-3.141592653589793,3.141592653589793]
cos_p1_s8_uniform_any_ulp.csv,cos,trig,1,8,bf16,48.75,6.38,1,[-3.141592653589793,3.141592653589793]
cos_p2_s32_uniform_any_ulp.csv,cos,trig,2,32,bf16,0.50,24.04,1,[-3.141592653589793,3.141592653589793]
cos_p3_s16_uniform_any_ulp.csv,cos,trig,3,16,bf16,0.50,14.34,1,[-3.141592653589793,3.141592653589793]
cos_p3_s3_uniform_any_ulp.csv,cos,trig,3,3,bf16,128.00,4.09,1,[-3.141592653589793,3.141592653589793]
cos_p4_s1_uniform_any_ulp.csv,cos,trig,4,1,bf16,128.00,2.49,1,[-3.141592653589793,3.141592653589793]
cos_p4_s4_uniform_any_ulp.csv,cos,trig,4,4,bf16,0.12,6.05,1,[-3.141592653589793,3.141592653589793]
cos_p5_s2_uniform_any_ulp.csv,cos,trig,5,2,bf16,0.50,3.26,1,[-3.141592653589793,3.141592653589793]
cos_p6_s1_uniform_any_ulp.csv,cos,trig,6,1,bf16,0.50,2.82,1,[-3.141592653589793,3.141592653589793]
cos_p6_s8_uniform_any_ulp.csv,cos,trig,6,8,bf16,0.50,8.92,1,[-3.141592653589793,3.141592653589793]
cos_p7_s4_uniform_any_ulp.csv,cos,trig,7,4,bf16,0.00,6.39,1,[-3.141592653589793,3.141592653589793]
cos_p8_s4_uniform_any_ulp.csv,cos,trig,8,4,bf16,0.00,6.39,1,[-3.141592653589793,3.141592653589793]
cosh_n10d1_s1_uniform_rational_ulp.csv,cosh,rational,10d1,1,bf16,2.00,3.13,1,[-10.0,10.0]
cosh_n10d3_s1_uniform_rational_ulp.csv,cosh,rational,10d3,1,bf16,0.50,3.30,1,[-10.0,10.0]
cosh_n10d5_s1_uniform_rational_ulp.csv,cosh,rational,10d5,1,bf16,0.00,3.47,1,[-10.0,10.0]
cosh_n11d1_s1_uniform_rational_ulp.csv,cosh,rational,11d1,1,bf16,2.00,3.76,1,[-10.0,10.0]
cosh_n11d3_s1_uniform_rational_ulp.csv,cosh,rational,11d3,1,bf16,0.50,4.09,1,[-10.0,10.0]
cosh_n11d5_s1_uniform_rational_ulp.csv,cosh,rational,11d5,1,bf16,0.00,4.41,1,[-10.0,10.0]
cosh_n12d1_s2_uniform_rational_ulp.csv,cosh,rational,12d1,2,bf16,0.00,6.46,1,[-10.0,10.0]
cosh_n12d3_s2_uniform_rational_ulp.csv,cosh,rational,12d3,2,bf16,0.00,6.90,1,[-10.0,10.0]
cosh_n13d1_s1_uniform_rational_ulp.csv,cosh,rational,13d1,1,bf16,1.00,3.63,1,[-10.0,10.0]
cosh_n13d3_s1_uniform_rational_ulp.csv,cosh,rational,13d3,1,bf16,0.03,4.42,1,[-10.0,10.0]
cosh_n14d1_s2_uniform_rational_ulp.csv,cosh,rational,14d1,2,bf16,0.00,7.00,1,[-10.0,10.0]
cosh_n15d1_s1_uniform_rational_ulp.csv,cosh,rational,15d1,1,bf16,0.01,4.41,1,[-10.0,10.0]
cosh_n2d1_s1_uniform_rational_ulp.csv,cosh,rational,2d1,1,bf16,169.09,2.07,1,[-10.0,10.0]
cosh_n3d1_s1_uniform_rational_ulp.csv,cosh,rational,3d1,1,bf16,169.09,2.43,1,[-10.0,10.0]
cosh_n3d3_s1_uniform_rational_ulp.csv,cosh,rational,3d3,1,bf16,91.75,2.76,1,[-10.0,10.0]
cosh_n4d2_s1_uniform_rational_ulp.csv,cosh,rational,4d2,1,bf16,48.00,2.48,1,[-10.0,10.0]
cosh_n4d4_s1_uniform_rational_ulp.csv,cosh,rational,4d4,1,bf16,12.00,2.65,1,[-10.0,10.0]
cosh_n5d2_s1_uniform_rational_ulp.csv,cosh,rational,5d2,1,bf16,49.00,2.59,1,[-10.0,10.0]
cosh_n5d4_s1_uniform_rational_ulp.csv,cosh,rational,5d4,1,bf16,12.00,2.75,1,[-10.0,10.0]
cosh_n6d1_s1_uniform_rational_ulp.csv,cosh,rational,6d1,1,bf16,58.00,2.59,1,[-10.0,10.0]
cosh_n6d3_s1_uniform_rational_ulp.csv,cosh,rational,6d3,1,bf16,8.00,2.75,1,[-10.0,10.0]
cosh_n6d5_s1_uniform_rational_ulp.csv,cosh,rational,6d5,1,bf16,1.00,2.93,1,[-10.0,10.0]
cosh_n7d1_s1_uniform_rational_ulp.csv,cosh,rational,7d1,1,bf16,58.00,3.09,1,[-10.0,10.0]
cosh_n7d3_s1_uniform_rational_ulp.csv,cosh,rational,7d3,1,bf16,8.00,3.42,1,[-10.0,10.0]
cosh_n7d5_s1_uniform_rational_ulp.csv,cosh,rational,7d5,1,bf16,1.00,3.76,1,[-10.0,10.0]
cosh_n7d7_s1_uniform_rational_ulp.csv,cosh,rational,7d7,1,bf16,0.50,4.08,1,[-10.0,10.0]
cosh_n8d2_s1_uniform_rational_ulp.csv,cosh,rational,8d2,1,bf16,1.00,3.02,1,[-10.0,10.0]
cosh_n8d4_s1_uniform_rational_ulp.csv,cosh,rational,8d4,1,bf16,0.25,3.20,1,[-10.0,10.0]
cosh_n8d6_s1_uniform_rational_ulp.csv,cosh,rational,8d6,1,bf16,0.03,3.36,1,[-10.0,10.0]
cosh_n8d8_s1_uniform_rational_ulp.csv,cosh,rational,8d8,1,bf16,0.03,3.53,1,[-10.0,10.0]
cosh_n9d2_s1_uniform_rational_ulp.csv,cosh,rational,9d2,1,bf16,1.00,3.13,1,[-10.0,10.0]
cosh_n9d4_s1_uniform_rational_ulp.csv,cosh,rational,9d4,1,bf16,0.25,3.31,1,[-10.0,10.0]
cosh_n9d6_s1_uniform_rational_ulp.csv,cosh,rational,9d6,1,bf16,0.03,3.47,1,[-10.0,10.0]
cosh_p10_s1_uniform_any_ulp.csv,cosh,poly,10,1,bf16,2.00,2.36,1,[-10.0,10.0]
cosh_p11_s2_uniform_any_ulp.csv,cosh,poly,11,2,bf16,0.03,3.96,1,[-10.0,10.0]
cosh_p14_s2_uniform_any_ulp.csv,cosh,poly,14,2,bf16,0.03,4.62,1,[-10.0,10.0]
cosh_p1_s2_uniform_any_ulp.csv,cosh,poly,1,2,bf16,171.53,1.86,1,[-10.0,10.0]
cosh_p1_s8_uniform_any_ulp.csv,cosh,poly,1,8,bf16,59.50,4.44,1,[-10.0,10.0]
cosh_p2_s32_uniform_any_ulp.csv,cosh,poly,2,32,bf16,0.50,19.22,1,[-10.0,10.0]
cosh_p3_s16_uniform_any_ulp.csv,cosh,poly,3,16,bf16,0.50,11.80,1,[-10.0,10.0]
cosh_p3_s3_uniform_any_ulp.csv,cosh,poly,3,3,bf16,146.38,2.83,1,[-10.0,10.0]
cosh_p4_s1_uniform_any_ulp.csv,cosh,poly,4,1,bf16,135.25,1.80,1,[-10.0,10.0]
cosh_p4_s4_uniform_any_ulp.csv,cosh,poly,4,4,bf16,7.00,3.94,1,[-10.0,10.0]
cosh_p5_s2_uniform_any_ulp.csv,cosh,poly,5,2,bf16,50.00,2.63,1,[-10.0,10.0]
cosh_p6_s16_uniform_any_ulp.csv,cosh,poly,6,16,bf16,0.50,13.98,1,[-10.0,10.0]
cosh_p6_s4_uniform_any_ulp.csv,cosh,poly,6,4,bf16,1.00,4.74,1,[-10.0,10.0]
cosh_p7_s3_uniform_any_ulp.csv,cosh,poly,7,3,bf16,6.00,4.15,1,[-10.0,10.0]
cosh_p8_s2_uniform_any_ulp.csv,cosh,poly,8,2,bf16,2.00,3.30,1,[-10.0,10.0]
cosh_p9_s2_uniform_any_ulp.csv,cosh,poly,9,2,bf16,1.00,3.52,1,[-10.0,10.0]
digamma_n10d1_s2_uniform_rational_ulp.csv,digamma,rational,10d1,2,bf16,0.06,5.90,1,[0.01,102.0]
digamma_n10d3_s2_uniform_rational_ulp.csv,digamma,rational,10d3,2,bf16,0.00,6.57,1,[0.01,102.0]
digamma_n11d1_s1_uniform_rational_ulp.csv,digamma,rational,11d1,1,bf16,42.00,3.75,1,[0.01,102.0]
digamma_n11d3_s1_uniform_rational_ulp.csv,digamma,rational,11d3,1,bf16,1.00,4.09,1,[0.01,102.0]
digamma_n11d5_s1_uniform_rational_ulp.csv,digamma,rational,11d5,1,bf16,0.00,4.42,1,[0.01,102.0]
digamma_n12d2_s1_uniform_rational_ulp.csv,digamma,rational,12d2,1,bf16,1.00,4.09,1,[0.01,102.0]
digamma_n13d1_s1_uniform_rational_ulp.csv,digamma,rational,13d1,1,bf16,2.00,4.08,1,[0.01,102.0]
digamma_n13d3_s2_uniform_rational_ulp.csv,digamma,rational,13d3,2,bf16,0.00,7.56,1,[0.01,102.0]
digamma_n14d2_s2_uniform_rational_ulp.csv,digamma,rational,14d2,2,bf16,0.00,7.45,1,[0.01,102.0]
digamma_n1d1_s2_uniform_rational_ulp.csv,digamma,rational,1d1,2,bf16,51.00,2.93,1,[0.01,102.0]
digamma_n2d2_s2_uniform_rational_ulp.csv,digamma,rational,2d2,2,bf16,1.00,3.59,1,[0.01,102.0]
digamma_n3d2_s2_uniform_rational_ulp.csv,digamma,rational,3d2,2,bf16,1.00,3.97,1,[0.01,102.0]
digamma_n4d1_s2_uniform_rational_ulp.csv,digamma,rational,4d1,2,bf16,1.00,3.92,1,[0.01,102.0]
digamma_n4d3_s2_uniform_rational_ulp.csv,digamma,rational,4d3,2,bf16,0.06,4.62,1,[0.01,102.0]
digamma_n5d1_s2_uniform_rational_ulp.csv,digamma,rational,5d1,2,bf16,1.00,4.25,1,[0.01,102.0]
digamma_n5d3_s2_uniform_rational_ulp.csv,digamma,rational,5d3,2,bf16,0.02,4.91,1,[0.01,102.0]
digamma_n5d5_s1_uniform_rational_ulp.csv,digamma,rational,5d5,1,bf16,1.00,3.43,1,[0.01,102.0]
digamma_n6d2_s1_uniform_rational_ulp.csv,digamma,rational,6d2,1,bf16,1.00,3.09,1,[0.01,102.0]
digamma_n6d4_s1_uniform_rational_ulp.csv,digamma,rational,6d4,1,bf16,1.00,3.43,1,[0.01,102.0]
digamma_n6d6_s1_uniform_rational_ulp.csv,digamma,rational,6d6,1,bf16,1.00,3.75,1,[0.01,102.0]
digamma_n7d2_s1_uniform_rational_ulp.csv,digamma,rational,7d2,1,bf16,1.00,3.26,1,[0.01,102.0]
